comment,title,product_id,verification_status,likes,created_at
دوستان گول قیمت کمشو نخورید من چند هفته ایه خریدم به هیچ وجه ازش راضی نیستم کابلش خیلی کوتاهه و باید به دستگاه نزدیک بشی وبازی کنی . دکمه هاش هنگام بازی گیر وهنگ داره خیلی هم خسته کننده و جنس ضعیف داره به نظر من اگه ۳۰۰ تومن هم روی پولتون بذارید میتونید یه دسته ی اورجینال با کیفیت اصلی بخرید.,مزخرف,755642,rejected,0,2019-05-21 14:59:43
من دو سال پیش مدل 14.4 ولت شو گرفتم ده درصد کار  سنگین کردم و و بیشتر درحد باز کردن پیچ لپتاپ بوده ولی متاسفانه ارمیچرش سوخت ، اومدم بازش کنم ارمیچر عوض کنم ترکمترشم بهم ریخت و چون پرسی  هست نمیشه راش انداخت ، خیلی عصبانی ام الان هم رفتم یه بوش خریدمپپپپف به نظرم پولتون و دور نندازین الان جنس من دو زار نمیارزه,موتور بسیار ضعیف,1061333,rejected,0,2019-05-21 14:59:33
باسلام خدمت دوستان. تواین بخش نظرات که من میخوندم از 4.5نبودن اینترنت این گوشی شکایت داشتن. خواستم بگم دوستان با نصب یک نرم افزار خاص این گوشی عملا به4.5 تبدیل میشه. درضمن خیلی ها میگفتن فقط علامت چهارونیم عوض میشه ولی من امتحان کردم پیشنهاد می کنم که شماهم امتحان کنید آقا سرعت اینترنت گوشی بالا میره. تو گوگل سرچ بنویسید تبدیل اینترنت 4gبه 4.5g گوشی های کت 6 به بالا,تبدیل اینترنت 4gبه4.5g,1607623,rejected,0,2019-05-21 14:59:13
"من سایز ۳۸ کاملا بهم اندازه بود
کشی و راحت بود",برای سایز ۳۸ مناسبه,1472246,verified,0,2019-05-21 14:59:08
"نزدیک به 10 سال پیش تو خوابگاه که بودم این رو از شهروند خربدم 17 هزار تومان و هنوز هم که هنوزه مثل بنز کار میکنه و تو همه این سالها نیازی به خرید کتری برقی نداشتم. ساده است ولی کارایی که لازمه رو داره. من بعد از این کتری برقی , وسیله های بسیار دیگه ای پارس خزر خریدم .",عالی,27872,rejected,0,2019-05-21 14:59:05
خیلی راضی ام کاملا در پا مشخصه یه کار با اصالت و خاص هستش سبک و در یک مله منی کخ سخت پسندم بینظیره,تشکر از دیجی کالا بخاطر وجود همچین برندهایی,1399309,verified,0,2019-05-21 14:58:44
من از این کالا استفاده کردم چسبندگی بسیار عالی و نصب اسانی داره و زیر کلس هوا ایجاد نمیشه در برابر ضربه بسیار مقاوم نسبت به برند های دیگه ای که تو بازار قبلا خرید کردم  هم قیمت بهتر و هم مقاوم تره,نسبت به قیمتش کیفیت بالایی داره,564342,verified,0,2019-05-21 14:58:44
از خریدم پشیمونم. پولتون رو دور نریزید. از دی جی کالا راضی نیستم. جدیدا همه اجناسش تقلبی شده,چسبش بسیار ضعیف هستش ده دقیقه روی گوشی نمیمونه,1590133,rejected,0,2019-05-21 14:58:38
اصلا به درد نمیخوره چون بدل جای طلا,چون سیخ گوشواره از بدله,1057741,rejected,0,2019-05-21 14:58:08
نخ پنبه و خیلی راحته، سبک و اصلا چروک هم نمیشه,خیلی راحته,1543172,verified,0,2019-05-21 14:58:06
"اصلا رنگ شبیه عکس قشنگ نیست
بسیااار بی رنگ",اصلا پیشنهاد نمیشه,1086547,rejected,0,2019-05-21 14:57:59
امروز خریدم از دیجیکالا و برای کاربرد نورپردازی لایت باکس ازش استفاده کردم ،برای عکاسی از محصولاتم .راضیم,کاربردی و مقرون به صرفه,563439,verified,0,2019-05-21 14:57:58
لبه ها فاصله خالی داره که به دلیل خم بودن لبه های گوشی هست و کیفیت معمولی داره,محافظ صفحه,217884,verified,0,2019-05-21 14:57:57
پاک کنندگی و بوی مناسب  داشت در شگفت انگیز ارزش خرید رو داشت,جنس عالی,648195,verified,0,2019-05-21 14:57:33
ثبت نظر,موافق,386397,verified,0,2019-05-21 14:57:18
من با توجه به نوشته های چندتا از کاربران تشویق شدم و خریدم ولی اصلا خوب نبود. و واقعیتش فک میکنم اونایکه خیلی ازش تعریف کردن احتمالا پرسنل فروش همین برند هستن. واقعا در برابر قیمتش نمی ارزید. مردمو نسبت به کالای ایرانی بدبین تر از این نکنید.,افتضاح,478731,rejected,0,2019-05-21 14:57:04
عالیع,مهدیار,1540760,verified,1,2019-05-21 14:56:45
"لبه ها خیلی فاصله ی خالی داره
کیفیت ساخت خیلی بد ، لک داره و لکه هاش به دلیل کیفیت بد ساخت هست
این که به دست من رسید از لحاظ فیزیکی هم مشکل داشت اما نسبت به قیمت ارزش مرجوعی هم نداره
دیجی کالا لزفا در بسته بندی دقت بیشتری بفرمایید",محافظ صفحه,217886,rejected,0,2019-05-21 14:56:45
"توی اطلاعاتش زده فری سایز
ولی حتی به سایز ۳۸ هم شلوارش کوچک
به سایز ۳۵ ، ۳۶ اندازه میشه",به سایز ۳۶ مناسبه,1130178,verified,0,2019-05-21 14:56:39
خوش دست بود عالی و برنده,جنس عالی,219032,verified,0,2019-05-21 14:56:34
تو گوشواره ها یا سیخ استیل میندازن یا قاطی طلا پودر استیل میریزن,گوشواره بدل به جای طبا,435849,rejected,0,2019-05-21 14:56:04
"به نسبت بیرون  قیمت خیلی کمتر بود البته در پیشنهاد شگفت انگیز
راجع به طول عمر باتری فعلا باید زمان بگذره   و نظر داد",قیمت مناسب,1075246,verified,0,2019-05-21 14:56:00
من امروز دو تا از این چراغ مطالعه هارو از دیجیکالا خریداری کردم و  راضی هستم.من برای نورپردازی لایت اطراف لایت باکس میخواستم که از محصولاتم عکسبرداری کنم.با توجه به قیمت خوبش،و کاربردش ارزش خرید داره.فقط تنها مشکلی که باهاش دارم اینه که دسته،داخل پایه چفت نمیشه،یعنی برای بلند کردنش و جابجا کردنش حتما باید از پایه بلند بشه،اگه از دسته بگیریم ،دسته از داخل پایه در میاد.کاش یه پیچ هم برای محکم کردن دسته به پایه میزاشتن,کاربردیه و مقرون به صرفه,101425,verified,0,2019-05-21 14:55:42
"دقیقا برای سایز های ۴۲ و ۴۴ مناسبه
برای سایز های کوچکتر شل تن میشه",برای سایز ۴۲ به بالا مناسبه,1142233,rejected,0,2019-05-21 14:55:10
دهانشویه خوب با رایحه مناسب و بدون الکل .,نقاط ضعف و قوت .,92714,verified,0,2019-05-21 14:55:06
این عطر متاسفانه با نشتی بسیار و کاملا آغشته به عطر به دست من رسید .,نامناسب,741803,rejected,0,2019-05-21 14:54:31
با سلام من این ماشین حساب رو چند روزه خریدم واقعا کیفیت ساختش عالیه و اصل میباشد و قیمت مناسبی دارد,ارزش در برابر قیمت,15799,verified,0,2019-05-21 14:54:17
در یک کلام بی نظیره اصلا تو خریدش شک نکنید یعنی دنبال هیچ برند دیگه ای نرید به حرف کسی گوش ندید پایونر فقط اسمش بین مردم افتاده مثل گوشی ایفون با امپ ببندین نیازی به ساب نیست فوق العاده است,باند کنوود 6995,41792,verified,0,2019-05-21 14:54:14
نقاط ضعف و قوت به شرح موارد ذکر شده می باشند .,نقاط ضعف و قوت .,932422,rejected,0,2019-05-21 14:53:32
خیلی عالیه,خیلی محشره,1564411,verified,0,2019-05-21 14:53:18
مجموعه نرم افزار کار راه اندازه اما نسبت به رقبا حرف خاصی برای گفتم نداره و از گرافیک خیلی ساده و استفاده شده و بسته بندی جالبی هم نداره,پک جی بی,1625779,verified,0,2019-05-21 14:52:17
"سلام دوستان / من قبل از خرید سشوار خیلی تحقیق کردم
به نظر من از نظر کیفیت جنس و قدرت باد عالی - سنگین نمی باشد برای آرایشگاه سشوار عالی می باشد
به دوستانم سفارش این مدل چیشنهاد می کنم
کامالا شبیه مشخصات که گفته شده می باشد",فاطمه 97/11,310497,verified,0,2019-05-21 14:52:10
این کانیتور مثلا ایرانیه! و روی جعبه اش زده ایرانی بخر ایرانی!!! اما قیمتش وحشتناک رفته بالا ولی بهتر از اینم هست واسه هرید با همین قیمت!!! ارزش نداره اصلا...,یک ۲۲ اینچ ساده!,65501,rejected,0,2019-05-21 14:52:02
تاریخ مصرف این خمیردندان ، در زمان ارسال ، حدود یک ماه باقی مانده بود .,نقاط ضعف و قوت .,554823,rejected,0,2019-05-21 14:51:49
خمیردندان با کیفیت با قدرت خوشبوکنندگی قوی .,نقاط ضعف و قوت,554835,verified,0,2019-05-21 14:50:26
روی گوشی من جواب نداد سامسونگ A70 😥,فرهاد,627149,rejected,0,2019-05-21 14:50:07
